image_url,product_name,price
https://images.theurge.com/tuchuzy/5-zA86Ay9Vn6Y9h9esTdTAVtr6E=/size/1200x1200/1200-1200/sir-the-label-harper-mini-skirt-white-1.jpg,Harper Mini Skirt White,182.36013215062857
https://images.theurge.com/tuchuzy/XifWovpGx4I1OsSN3e4QGPdCMuw=/size/1200x1200/1200-1200/suboo-farrah-tie-belt-one-piece-coral-1.jpg,Farrah Tie Belt One Piece Coral,161.31857844094066
https://images.theurge.com/tuchuzy/Ceegi22n1lasOZjVrnGCBGBJ578=/size/1200x1200/1200-1200/slip-sleep-mask-pink-1.jpg,Sleep Mask Pink,38.576181801094506
https://images.theurge.com/tuchuzy/o4iLgwQXfw1s-ogiH3_TdZnzdSI=/size/1200x1200/1200-1200/jasmin-sparrow-audrey-hoops-pearl-silver-1.jpg,Audrey Hoops Pearl Silver,146.58949084415912
https://images.theurge.com/tuchuzy/nhP7xG81xT3-07rH2zy6FLD3pbg=/size/1200x1200/1200-1200/agolde-nico-high-rise-slim-fit-virtue-1.jpg,Nico High Rise Slim Fit Virtue,202.70030073666024
https://images.theurge.com/tuchuzy/sYe_UlTkh0C_dk1dac0PbamqEwI=/size/1200x1200/1200-1200/lumira-arabian-oud-perfume-oil-1.jpg,Arabian Oud Perfume Oil,38.576181801094506
https://images.theurge.com/tuchuzy/c9Caoqf49ogboiYTZiq6IzGfdsc=/size/1200x1200/1200-1200/ray-ban-oval-double-bridge-sunglasses-gold-green-1.jpg,Oval Double Bridge Sunglasses Gold/Green,150.79780158609668
https://images.theurge.com/tuchuzy/abEPf8A72XwZEOwyWaSHaSdr2Us=/size/1200x1200/1200-1200/rag-bone-the-v-tee-white-1.jpg,The V Tee White,90.47868095165802
https://images.theurge.com/tuchuzy/V4mWW-rk09Yp6t_NhOZ-4IW4kWk=/size/1200x1200/1200-1200/re-done-classic-tee-optic-white-1.jpg,Classic Tee Optic White,84.16621483875166
https://images.theurge.com/tuchuzy/zWyhhgiqiQ3J0ToXy2WFcvHDK3o=/size/1200x1200/1200-1200/nanushka-kami-twist-neck-wrap-top-paisley-1.jpg,Kami Twist Neck Wrap Top Paisley,263.01942137109893
https://images.theurge.com/tuchuzy/BAbnd8bRm1HlUzLeLQ6B5k4QmbM=/size/1200x1200/1200-1200/chosen-by-tuchuzy-the-square-neck-rib-top-black-1.jpg,The Square Neck Rib Top Black,83.46482971509538
https://images.theurge.com/tuchuzy/gnkku-F57gaeHNQuRJA52leZX_w=/size/1200x1200/1200-1200/anine-bing-becky-trouser-black-1.jpg,Becky Trouser Black,244.78340815603605
https://images.theurge.com/tuchuzy/WHkOOFmsxPndN55OiOS39wbn1P4=/size/1200x1200/1200-1200/chosen-by-tuchuzy-girlfriend-high-neck-singlet-white-1.jpg,Girlfriend High Neck Singlet White,62.42327600540747
https://images.theurge.com/tuchuzy/MrVYMJnHmlMzU5E6fCMA9XHJeU8=/size/1200x1200/1200-1200/re-done-hi-rise-ankle-crop-jean-white-1.jpg,Hi Rise Ankle Crop Jean White,168.3324296775033
https://images.theurge.com/tuchuzy/Na2OTJupK_HW-piQQ3XtS4iXBBE=/size/1200x1200/1200-1200/leif-body-lotion-wild-rosella-500ml-1.jpg,Body Lotion Wild Rosella 500mL,45.59003303765714
https://images.theurge.com/tuchuzy/3ODKFTT2geiJBkxl8pdCWBwjbng=/size/1200x1200/1200-1200/ganni-printed-cotton-poplin-shirt-forever-blue-1.jpg,Printed Cotton Poplin Shirt Forever Blue,192.88090900547252
https://images.theurge.com/tuchuzy/NbJijNOLAYsa7FJwTCtT-VySc2c=/size/1200x1200/1200-1200/golden-goose-deluxe-brand-francy-sneakers-pink-grey-glitter-white-star-1.jpg,Francy Sneakers Pink/Grey Glitter/White Star,497.9834377959473
